t,x,y,z
467.0,0.42771554,-0.9219799,-1.7006007E-6
468.0,0.4300135,-0.92089975,-1.7718638E-6
469.0,0.43230873,-0.91981375,-1.8402254E-6
470.0,0.4346012,-0.918722,-1.9056179E-6
471.0,0.4368908,-0.9176243,-1.9679787E-6
472.0,0.43917766,-0.91652083,-2.0272507E-6
473.0,0.44146165,-0.9154116,-2.0833818E-6
474.0,0.44374284,-0.9142965,-2.1363246E-6
475.0,0.44602114,-0.91317564,-2.1860371E-6
476.0,0.4482966,-0.912049,-2.232482E-6
477.0,0.45056918,-0.91091657,-2.2756265E-6
478.0,0.45283884,-0.9097784,-2.315443E-6
479.0,0.4551056,-0.9086344,-2.3519078E-6
480.0,0.45736945,-0.90748477,-2.3850023E-6
481.0,0.45963037,-0.9063293,-2.4147118E-6
482.0,0.4618883,-0.9051681,-2.4410263E-6
483.0,0.4641433,-0.9040012,-2.4639392E-6
484.0,0.46639532,-0.9028286,-2.4834483E-6
485.0,0.46864435,-0.90165025,-2.4995552E-6
486.0,0.47089037,-0.9004662,-2.5122656E-6
487.0,0.47313336,-0.89927644,-2.5215884E-6
488.0,0.47537333,-0.89808106,-2.527536E-6
489.0,0.47761026,-0.89688,-2.5301247E-6
490.0,0.47984412,-0.89567316,-2.5293737E-6
491.0,0.48207492,-0.89446074,-2.5253053E-6
492.0,0.4843026,-0.89324266,-2.5179452E-6
493.0,0.48652723,-0.892019,-2.5073223E-6
494.0,0.48874873,-0.89078957,-2.4934677E-6
495.0,0.4909671,-0.8895546,-2.4764163E-6
496.0,0.49318233,-0.888314,-2.4562046E-6
497.0,0.4953944,-0.8870678,-2.4328729E-6
498.0,0.49760333,-0.8858159,-2.4064634E-6
499.0,0.49980906,-0.8845585,-2.3770212E-6
500.0,0.5020116,-0.88329554,-2.3445932E-6
501.0,0.50421095,-0.882027,-2.3092296E-6
502.0,0.5064071,-0.8807528,-2.2709821E-6
503.0,0.50859994,-0.8794731,-2.2299052E-6
504.0,0.5107896,-0.87818784,-2.1860553E-6
505.0,0.512976,-0.876897,-2.139491E-6
506.0,0.51515913,-0.87560064,-2.0902728E-6
507.0,0.51733893,-0.87429875,-2.0384637E-6
508.0,0.5195155,-0.8729914,-1.984128E-6
509.0,0.5216887,-0.8716785,-1.9273325E-6
510.0,0.5238586,-0.8703601,-1.8681454E-6
511.0,0.52602524,-0.86903614,-1.806637E-6
512.0,0.52818847,-0.8677068,-1.7428792E-6
513.0,0.5303483,-0.86637187,-1.6769457E-6
514.0,0.5325048,-0.86503154,-1.6089115E-6
515.0,0.53465796,-0.8636857,-1.5388536E-6
516.0,0.53680766,-0.8623345,-1.4668501E-6
517.0,0.53895396,-0.86097777,-1.3929812E-6
518.0,0.5410968,-0.8596157,-1.3173277E-6
519.0,0.54323626,-0.8582481,-1.2399722E-6
520.0,0.54537225,-0.8568751,-1.1609987E-6
521.0,0.5475048,-0.8554967,-1.0804922E-6
