t,x,y,z
549.0,1.1962341,-9.992634,0.12755175
550.0,1.1970211,-9.9925375,0.12751885
551.0,1.197808,-9.992441,0.12748595
552.0,1.198595,-9.992345,0.12745303
553.0,1.199382,-9.992249,0.12742013
554.0,1.2001688,-9.992152,0.12738721
555.0,1.2009557,-9.992055,0.1273543
556.0,1.2017426,-9.991959,0.12732139
557.0,1.2025295,-9.991861,0.12728848
558.0,1.2033165,-9.991765,0.12725556
559.0,1.2041034,-9.991668,0.12722264
560.0,1.2048903,-9.991571,0.12718973
561.0,1.2056772,-9.991474,0.12715681
562.0,1.2064639,-9.991377,0.12712389
563.0,1.2072508,-9.99128,0.12709098
564.0,1.2080376,-9.991182,0.12705806
565.0,1.2088245,-9.991085,0.12702514
566.0,1.2096113,-9.990988,0.12699223
567.0,1.2103982,-9.9908905,0.12695931
568.0,1.211185,-9.990792,0.12692638
569.0,1.2119718,-9.990695,0.12689346
570.0,1.2127585,-9.990598,0.12686053
571.0,1.2135453,-9.9904995,0.12682761
572.0,1.2143321,-9.990402,0.12679468
573.0,1.2151189,-9.990304,0.12676176
574.0,1.2159057,-9.990206,0.12672883
575.0,1.2166924,-9.9901085,0.1266959
576.0,1.2174792,-9.99001,0.12666297
577.0,1.2182659,-9.989912,0.12663005
578.0,1.2190527,-9.989814,0.12659712
579.0,1.2198395,-9.989716,0.12656419
580.0,1.2206261,-9.989617,0.12653126
581.0,1.2214129,-9.989519,0.12649833
582.0,1.2221996,-9.989421,0.12646538
583.0,1.2229862,-9.989322,0.12643245
584.0,1.2237729,-9.9892235,0.12639952
585.0,1.2245595,-9.989125,0.12636659
586.0,1.2253463,-9.989026,0.12633364
587.0,1.226133,-9.988927,0.12630071
588.0,1.2269195,-9.988829,0.12626776
589.0,1.2277062,-9.9887295,0.12623483
590.0,1.2284929,-9.98863,0.12620188
591.0,1.2292795,-9.988532,0.12616895
592.0,1.2300662,-9.988433,0.126136
593.0,1.2308527,-9.988334,0.12610306
594.0,1.2316394,-9.9882345,0.12607013
595.0,1.2324259,-9.988134,0.12603718
596.0,1.2332126,-9.988035,0.12600423
597.0,1.2339991,-9.987936,0.12597129
598.0,1.2347857,-9.987837,0.12593834
599.0,1.2355722,-9.987737,0.1259054
600.0,1.2363589,-9.9876375,0.12587245
601.0,1.2371454,-9.987537,0.12583949
602.0,1.237932,-9.987438,0.12580654
603.0,1.2387184,-9.987338,0.1257736
604.0,1.2395049,-9.987238,0.12574063
605.0,1.2402915,-9.987139,0.12570769
606.0,1.241078,-9.987039,0.12567474
607.0,1.2418646,-9.986938,0.12564178
608.0,1.242651,-9.986838,0.12560883
609.0,1.2434375,-9.986738,0.12557587
610.0,1.244224,-9.986637,0.12554291
611.0,1.2450104,-9.986537,0.12550995
612.0,1.2457969,-9.986437,0.125477
613.0,1.2465833,-9.986337,0.12544404
614.0,1.2473698,-9.986236,0.12541108
615.0,1.2481562,-9.9861355,0.12537812
616.0,1.2489426,-9.986034,0.12534516
617.0,1.249729,-9.985933,0.1253122
618.0,1.2505155,-9.985833,0.12527923
619.0,1.2513019,-9.985732,0.12524627
620.0,1.2520883,-9.985631,0.1252133
621.0,1.2528747,-9.98553,0.12518033
622.0,1.253661,-9.985429,0.12514737
623.0,1.2544475,-9.985328,0.1251144
624.0,1.2552338,-9.985227,0.12508143
625.0,1.2560202,-9.985126,0.12504846
626.0,1.2568065,-9.985024,0.1250155
627.0,1.2575928,-9.984922,0.12498252
628.0,1.2583791,-9.984821,0.12494955
629.0,1.2591655,-9.98472,0.124916576
630.0,1.2599518,-9.984618,0.12488361
631.0,1.2607381,-9.984516,0.12485063
632.0,1.2615244,-9.984415,0.124817654
633.0,1.2623107,-9.984313,0.12478468
634.0,1.2630969,-9.984211,0.1247517
